Participant,Condition,Time,LDA_Errors,SVM_Errors
5,Leaning,-6.0,2,5
5,Leaning,-5.875,2,5
5,Leaning,-5.75,2,7
5,Leaning,-5.625,2,8
5,Leaning,-5.5,3,6
5,Leaning,-5.375,3,5
5,Leaning,-5.25,3,5
5,Leaning,-5.125,4,3
5,Leaning,-5.0,3,4
5,Leaning,-4.875,3,4
5,Leaning,-4.75,4,3
5,Leaning,-4.625,5,2
5,Leaning,-4.5,5,2
5,Leaning,-4.375,4,2
5,Leaning,-4.25,5,2
5,Leaning,-4.125,4,4
5,Leaning,-4.0,4,3
5,Leaning,-3.875,5,2
5,Leaning,-3.75,5,2
5,Leaning,-3.625,5,2
5,Leaning,-3.5,5,5
5,Leaning,-3.375,5,6
5,Leaning,-3.25,7,7
5,Leaning,-3.125,10,11
5,Leaning,-3.0,11,12
5,Leaning,-2.875,13,12
5,Leaning,-2.75,14,14
5,Leaning,-2.625,18,14
5,Leaning,-2.5,19,17
5,Leaning,-2.375,16,17
5,Leaning,-2.25,15,17
5,Leaning,-2.125,15,16
5,Leaning,-2.0,10,13
5,Leaning,-1.875,9,9
5,Leaning,-1.75,8,8
5,Leaning,-1.625,8,7
5,Leaning,-1.5,5,4
5,Leaning,-1.375,5,2
5,Leaning,-1.25,4,2
5,Leaning,-1.125,4,2
5,Leaning,-1.0,5,2
5,Leaning,-0.875,4,2
5,Leaning,-0.75,4,3
5,Leaning,-0.625,4,2
5,Leaning,-0.5,4,6
5,Leaning,-0.375,5,8
5,Leaning,-0.25,5,8
5,Leaning,-0.125,6,8
5,Leaning,0.0,10,14
