Participant,Condition,Time,LDA_Errors,SVM_Errors
3,Leaning,-6.0,8,2
3,Leaning,-5.875,7,4
3,Leaning,-5.75,5,4
3,Leaning,-5.625,7,5
3,Leaning,-5.5,7,5
3,Leaning,-5.375,6,6
3,Leaning,-5.25,5,6
3,Leaning,-5.125,5,7
3,Leaning,-5.0,4,8
3,Leaning,-4.875,4,6
3,Leaning,-4.75,4,6
3,Leaning,-4.625,5,7
3,Leaning,-4.5,5,6
3,Leaning,-4.375,5,6
3,Leaning,-4.25,7,6
3,Leaning,-4.125,7,7
3,Leaning,-4.0,7,5
3,Leaning,-3.875,9,6
3,Leaning,-3.75,9,5
3,Leaning,-3.625,7,4
3,Leaning,-3.5,5,4
3,Leaning,-3.375,7,8
3,Leaning,-3.25,8,9
3,Leaning,-3.125,8,12
3,Leaning,-3.0,13,11
3,Leaning,-2.875,12,12
3,Leaning,-2.75,14,13
3,Leaning,-2.625,16,13
3,Leaning,-2.5,19,15
3,Leaning,-2.375,16,20
3,Leaning,-2.25,15,19
3,Leaning,-2.125,16,18
3,Leaning,-2.0,14,16
3,Leaning,-1.875,14,16
3,Leaning,-1.75,14,15
3,Leaning,-1.625,11,15
3,Leaning,-1.5,12,13
3,Leaning,-1.375,11,13
3,Leaning,-1.25,11,13
3,Leaning,-1.125,13,14
3,Leaning,-1.0,11,14
3,Leaning,-0.875,13,13
3,Leaning,-0.75,14,12
3,Leaning,-0.625,13,12
3,Leaning,-0.5,13,13
3,Leaning,-0.375,13,13
3,Leaning,-0.25,13,12
3,Leaning,-0.125,13,12
3,Leaning,0.0,14,20
